spl_id,Main ingredient,Ingredients
0feb0f59-dc9b-1153-e063-6294a90ab5b8,ESZOPICLONE,ESZOPICLONE
a5247287-041a-4548-9a24-aadbfd233459,ETHAMBUTOL HYDROCHLORIDE,ETHAMBUTOL HYDROCHLORIDE
1cbd9870-3ef2-b5c9-e063-6394a90a2dbd,ETHINYL ESTRADIOL,"ETHINYL ESTRADIOL, ETONOGESTREL"
130957a5-1549-4e26-b08f-e37132cfd0b0,ETHIONAMIDE,ETHIONAMIDE
2646752a-b2e8-4167-bf80-6ed8fa869917,ETHOSUXIMIDE,ETHOSUXIMIDE
0fce1aea-5de2-4acb-8a21-2b775c4adb25,ETODOLAC,ETODOLAC
0635683b-880b-0cd4-e063-6394a90ab73e,ETOMIDATE,ETOMIDATE
30d6f51a-8099-4ff9-9be6-fb0559c88e42,ETOPOSIDE,ETOPOSIDE
4b21f36b-78b4-41db-ae59-814076cf5b90,ETRAVIRINE,ETRAVIRINE
11846a66-baaa-45ba-e063-6294a90af68c,EUCALYPTOL,"EUCALYPTOL, MENTHOL, METHYL SALICYLATE, THYMOL"
09a9bcf4-0e91-0a54-e063-6394a90a64f4,EUCALYPTUS GLOBULUS LEAF,"EUCALYPTUS GLOBULUS LEAF, SODIUM CHLORIDE"
19bab8a0-69e2-49c6-e063-6394a90a9380,EUPATORIUM PERFOLIATUM FLOWERING TOP,EUPATORIUM PERFOLIATUM FLOWERING TOP
2794ca97-e800-45dd-9748-1af9a2388042,EUPHORBIA RESINIFERA RESIN,EUPHORBIA RESINIFERA RESIN
0803ff4c-33a9-3105-e063-6294a90a866b,EUPHRASIA STRICTA,EUPHRASIA STRICTA
102ec512-1e9f-4297-bdd8-8c99b53544ee,EVEROLIMUS,EVEROLIMUS
238703c3-9c6b-4d37-ac30-2afbc383ca74,EXEMESTANE,EXEMESTANE
033c44e9-be3d-43f6-9606-188aec45635a,EZETIMIBE,"EZETIMIBE, SIMVASTATIN"
1705f1ab-4dcb-eee7-e063-6294a90ae6ba,FAGOPYRUM ESCULENTUM,FAGOPYRUM ESCULENTUM
e0f5d836-c32d-24f2-e053-2995a90a2363,FAGUS SYLVATICA FLOWER BUD,FAGUS SYLVATICA FLOWER BUD
bbad4d2d-87e5-0adb-e053-2995a90acf1b,FAMCICLOVIR,FAMCICLOVIR
0428273f-9cd2-c4fa-e063-6294a90ae594,FAMOTIDINE,FAMOTIDINE
a51af5bb-65e7-4797-9166-38da58e2613c,FARICIMAB,FARICIMAB
102d1826-981f-0ebc-e063-6294a90a4acc,FEBUXOSTAT,FEBUXOSTAT
40dd3c85-6a78-4845-a5d9-d0f6c292f4ac,FELBAMATE,FELBAMATE
1fdb9a9f-baeb-46c0-91b8-6552c3784c39,FELODIPINE,FELODIPINE
01791c9a-8fb5-25d6-e063-6394a90ae29e,FENOFIBRATE,FENOFIBRATE
01f6c461-8144-4de1-88e1-bc56defd08f3,FENOPROFEN CALCIUM,FENOPROFEN CALCIUM
005d170d-692f-f040-e063-6394a90aa0a4,FENTANYL,FENTANYL
cc220e70-09a3-405d-8d6f-8ac37be3e8fa,FENTANYL CITRATE,FENTANYL CITRATE
026e0b60-5505-4a2f-e063-6394a90a1cc9,FERRIC OXIDE RED,"FERRIC OXIDE RED, MENTHOL, PETROLATUM, ZINC OXIDE"
19ce4d2f-c55a-490e-e063-6394a90aed5d,FERROSOFERRIC PHOSPHATE,FERROSOFERRIC PHOSPHATE
0ccdf366-0876-7dce-e063-6394a90a0c39,FERROUS ARSENATE,FERROUS ARSENATE
0bc9a266-1832-2e5c-e063-6294a90a7da6,FERROUS SULFATE,"FERROUS SULFATE, SULFUR"
9a67a37f-e5f7-494f-e053-2a95a90a6651,FERULA ASSA-FOETIDA RESIN,"FERULA ASSA-FOETIDA RESIN, NUTMEG, STRYCHNOS IGNATII SEED"
0995fc87-8581-8c9f-e063-6294a90ad91f,FESOTERODINE FUMARATE,FESOTERODINE FUMARATE
01c94d0a-30a6-baf4-e063-6394a90a90e3,FEXOFENADINE HYDROCHLORIDE,FEXOFENADINE HYDROCHLORIDE
b508b609-9d64-4805-a20e-ef9f2cbe917f,FIBRINOGEN HUMAN,"FIBRINOGEN HUMAN, HUMAN THROMBIN"
0ebbabf3-0681-484d-ab8d-58e670d80a0d,FINASTERIDE,FINASTERIDE
1171df56-4144-17dd-e063-6394a90a6ff5,FINGOLIMOD HYDROCHLORIDE,FINGOLIMOD HYDROCHLORIDE
78ac1148-3977-4e81-a57f-d09c59a41267,FLECAINIDE ACETATE,FLECAINIDE ACETATE
01df228e-7cd3-32b1-e063-6294a90ab974,FLUCONAZOLE,FLUCONAZOLE
3e94dc32-c2f2-4784-9cb6-c7366fc545ac,FLUCYTOSINE,FLUCYTOSINE
1b10ebb9-8a76-41c8-bf18-166e54471b0d,FLUDARABINE PHOSPHATE,FLUDARABINE PHOSPHATE
0bb18b12-7009-cbec-e063-6294a90a7673,FLUDEOXYGLUCOSE F-18,FLUDEOXYGLUCOSE F-18
04ad6ba3-6782-b5df-e063-6294a90a7e6e,FLUDROCORTISONE ACETATE,FLUDROCORTISONE ACETATE
0eb13c82-173d-7375-e063-6294a90a1557,FLUMAZENIL,FLUMAZENIL
0f3a3181-09b9-f448-e063-6394a90a1f68,FLUOCINOLONE ACETONIDE,FLUOCINOLONE ACETONIDE
0c2ce328-14a5-4c5d-9873-334f51d7c175,FLUOCINONIDE,FLUOCINONIDE
b66b331e-c90a-48e0-9d9d-961c1cb5c9e2,FLUORESCEIN,FLUORESCEIN
7490418c-b489-4b90-bc3d-33ed71231e2d,FLUORESCEIN SODIUM,FLUORESCEIN SODIUM
0760a31d-934e-56a0-e063-6294a90acb70,FLUOROMETHOLONE ACETATE,FLUOROMETHOLONE ACETATE
03b13997-fea4-e33a-e063-6294a90a19eb,FLUOROURACIL,FLUOROURACIL
0259db51-e200-6e7a-e063-6394a90abace,FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE
b224759c-812e-4881-a641-bd823e5ca875,FLUPHENAZINE DECANOATE,FLUPHENAZINE DECANOATE
5bd0c2c5-3146-4db2-9914-065e9a59e7b9,FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE
f8395a5c-e5a3-3d70-e053-6394a90a02b5,FLURBIPROFEN,FLURBIPROFEN
1e00e938-a04a-4192-e063-6394a90a75a6,FLURBIPROFEN SODIUM,FLURBIPROFEN SODIUM
14449f3e-74db-8c53-e063-6294a90a7584,FLUTICASONE FUROATE,FLUTICASONE FUROATE
00b83209-a959-f376-e063-6394a90a5e8a,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE
1918e5a8-ad4d-6581-e063-6294a90ab293,FLUVOXAMINE MALEATE,FLUVOXAMINE MALEATE
03b0aee4-804b-de63-e063-6394a90a6635,FOLIC ACID,FOLIC ACID
185984d2-d07e-0030-e063-6294a90acb9d,FORMICA RUFA,"FORMICA RUFA, OXALIS ACETOSELLA LEAF"
a8dc3d21-f904-4048-a466-8954bb4575ab,FORMOTEROL FUMARATE,FORMOTEROL FUMARATE
18a605a2-0d2a-1c10-e063-6394a90a4f6a,FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE
893dd5ed-1330-4f2f-a064-d95061e69fc3,FOSINOPRIL SODIUM,FOSINOPRIL SODIUM
1b17c870-6ca7-0760-e063-6294a90ab430,FRAGARIA VESCA FRUIT,FRAGARIA VESCA FRUIT
0437aa5f-57f9-973a-e063-6294a90a9b30,FRANKINCENSE,FRANKINCENSE
14c837fe-a660-7b62-e063-6394a90a4966,FRANKINCENSE OIL,FRANKINCENSE OIL
05caa87d-36e3-7ec7-e063-6294a90a71f4,FRAXINUS AMERICANA WHOLE,FRAXINUS AMERICANA WHOLE
1ac40e1b-8815-2561-e063-6294a90ae6b1,FRESHWATER DRUM,FRESHWATER DRUM
49e68dd9-06c7-4d54-afa9-9016ae0b6995,FROVATRIPTAN SUCCINATE,FROVATRIPTAN SUCCINATE
40d93ebc-3bb1-4829-8bbf-1d428b14edc9,FRUQUINTINIB,FRUQUINTINIB
075ede4c-7b1c-8c1f-e063-6294a90adacd,FUCUS VESICULOSUS,"FUCUS VESICULOSUS, SPONGIA OFFICINALIS SKELETON, ROASTED, SPONGILLA LACUSTRIS"
2be67b09-31de-41b4-9468-a73a284abe41,FULVESTRANT,FULVESTRANT
00d9abda-9a96-52fc-e063-6294a90a6c50,FUROSEMIDE,FUROSEMIDE
41bd4c25-4c06-48c4-8e71-821a5711fd18,FUTIBATINIB,FUTIBATINIB
016b1d06-0c8b-bb4b-e063-6394a90a1e4f,GABAPENTIN,GABAPENTIN
8a028b97-4cd8-4dcc-b370-3a7a0d4b07d1,GADOBUTROL,GADOBUTROL
a238bcfa-de1b-52fb-bd7a-325cb633ec4f,GADOPICLENOL,GADOPICLENOL
0f74a146-f6ee-4910-82a3-177153526dd0,GALANTAMINE HYDROBROMIDE,GALANTAMINE HYDROBROMIDE
0d9b708d-7034-1072-e063-6394a90a7f2c,GALIUM APARINE,"GALIUM APARINE, HELODERMA HORRIDUM VENOM, KALMIA LATIFOLIA LEAF, KEROSENE, MARSDENIA CONDURANGO BARK, MILK THISTLE, SALIX NIGRA BARK, SEMECARPUS ANACARDIUM JUICE, VERATRUM VIRIDE ROOT, VERBENA OFFICINALIS"
054a68ec-d310-7fbc-e063-6294a90ac912,GALLIUM CHLORIDE,GALLIUM CHLORIDE
04ba7ec2-1ea0-b828-e063-6394a90abb12,GALLIUM OXIDE,GALLIUM OXIDE
054d034c-0c6b-1aea-e063-6394a90a90e9,GALLIUM PHOSPHIDE,GALLIUM PHOSPHIDE
1a58a331-5dcc-84e3-e063-6394a90af533,GARDEN SNAIL MUCIN,GARDEN SNAIL MUCIN
138cc555-f2db-5a55-e063-6394a90aba99,GARLIC,GARLIC
9637ee2e-46de-4f8f-ae4f-b19139d57657,GATIFLOXACIN,GATIFLOXACIN
5040d82b-d57a-46c3-a888-414848563438,GEFITINIB,GEFITINIB
19ce4f01-ef77-2713-e063-6294a90ad186,GELSEMIUM SEMPERVIRENS ROOT,GELSEMIUM SEMPERVIRENS ROOT
9c2e0bd5-bce5-4a6a-8b37-872d5e2adaaf,GEMCITABINE HYDROCHLORIDE,GEMCITABINE HYDROCHLORIDE
17529d33-f24b-1f3f-e063-6394a90ae374,GEMFIBROZIL,GEMFIBROZIL
09cf496c-8177-ebb7-e063-6394a90a745a,GENTAMICIN SULFATE,GENTAMICIN SULFATE
19225453-4711-2861-e063-6394a90a26d0,GENTIAN VIOLET,GENTIAN VIOLET
586b5837-c2a2-4a87-b333-4c8c637a8bac,GENTIANELLA AMARELLA FLOWER,GENTIANELLA AMARELLA FLOWER
1b189dba-0495-c9b4-e063-6294a90a7d1e,GERANIUM MACULATUM ROOT,GERANIUM MACULATUM ROOT
07526641-587c-e5aa-e063-6294a90a7408,GERMANIUM TETRACHLORIDE,GERMANIUM TETRACHLORIDE
029f57e7-2d6c-769c-e063-6294a90ab215,GINGER,GINGER
0bbb46ec-3020-17bb-e063-6294a90af97f,GINGER OIL,GINGER OIL
12ba0bd8-a65d-4653-86d0-0e721ea76c2f,GIVINOSTAT,GIVINOSTAT
5457f986-9970-450d-9da0-937d791f658d,GIVOSIRAN SODIUM,GIVOSIRAN SODIUM
270eae66-f225-48f9-abc6-e6fe183566d1,GLATIRAMER ACETATE,GLATIRAMER ACETATE
0c67bf10-842a-2003-e063-6294a90a77d7,GLIMEPIRIDE,GLIMEPIRIDE
0b296fc3-cbad-09b9-e063-6394a90a1082,GLIPIZIDE,GLIPIZIDE
03c1e0ae-6082-f9a6-e063-6294a90a6d87,GLYBURIDE,GLYBURIDE
0050701f-4394-3f01-e063-6394a90a4e0e,GLYCERIN,"GLYCERIN, LIDOCAINE, PETROLATUM, PHENYLEPHRINE HYDROCHLORIDE"
0933e8b8-bb81-4330-e063-6394a90a6372,GLYCOPYRROLATE,GLYCOPYRROLATE
11e72f72-2629-2dca-e063-6294a90ae040,GOLD,"GOLD, SLOE"
00edbed0-9990-a9fb-e063-6394a90ada4a,GOLDENSEAL,GOLDENSEAL
1b18c367-f989-e1f2-e063-6394a90a646e,GOSSYPIUM HERBACEUM ROOT BARK,GOSSYPIUM HERBACEUM ROOT BARK
193cc132-6276-21a1-e063-6394a90abcba,GRAPHITE,"GRAPHITE, SODIUM CHLORIDE, THUJA OCCIDENTALIS LEAFY TWIG"
ccf7329c-1e2d-4f0a-86c0-297cacd86821,GRATIOLA OFFICINALIS,GRATIOLA OFFICINALIS
17da5f92-318e-8c6e-e063-6294a90ae86b,GREEN TEA LEAF,"GREEN TEA LEAF, PLATYCLADUS ORIENTALIS LEAF"
020c59c1-f549-852a-e063-6294a90a9925,GRINDELIA HIRSUTULA WHOLE,GRINDELIA HIRSUTULA WHOLE
031e2bbf-f68d-c982-e063-6394a90a6771,GUAIFENESIN,GUAIFENESIN
0efdb43d-1096-d0ba-e063-6394a90a9eff,GUANFACINE,GUANFACINE
07cda4a1-0eb5-491e-8d16-4e6a6feb93ac,GUANFACINE HYDROCHLORIDE,GUANFACINE HYDROCHLORIDE
15b74a62-45af-499a-e063-6394a90a2b24,HAIR KERATIN AMINO ACIDS,HAIR KERATIN AMINO ACIDS
8afe3d44-b60c-4ba2-ab6c-8da871fc62b0,HALOBETASOL PROPIONATE,HALOBETASOL PROPIONATE
0efcf9ba-7066-4296-e063-6294a90a209a,HALOPERIDOL,HALOPERIDOL
71ce47f6-e73e-43bd-a23b-c20879474bf5,HALOPERIDOL DECANOATE,HALOPERIDOL DECANOATE
1a0b6d2a-7e9a-279a-e063-6294a90aa00b,HAMAMELIS VIRGINIANA FLOWER WATER,"HAMAMELIS VIRGINIANA FLOWER WATER, NIACINAMIDE"
1890a4a8-a0f2-f5d0-e063-6394a90a14c6,HAMAMELIS VIRGINIANA LEAF,HAMAMELIS VIRGINIANA LEAF
19ceee92-5050-684e-e063-6394a90afa95,HAMAMELIS VIRGINIANA ROOT BARK/STEM BARK,HAMAMELIS VIRGINIANA ROOT BARK/STEM BARK
d8435472-5f22-414d-87d2-60b661d05072,HAMAMELIS VIRGINIANA TOP WATER,HAMAMELIS VIRGINIANA TOP WATER
072dfaf5-5d2b-e4b1-e063-6394a90a4c61,HAWTHORN LEAF WITH FLOWER,HAWTHORN LEAF WITH FLOWER
19cbb2ee-7f50-c29c-e063-6294a90a16de,HELIANTHUS ANNUUS WHOLE,"HELIANTHUS ANNUUS WHOLE, JOJOBA OIL"
102a19cc-765a-e7bd-e063-6294a90a8b40,HELIUM,HELIUM
0b3d5569-03f6-6e0f-e063-6294a90ad872,HELLEBORUS FOETIDUS WHOLE,HELLEBORUS FOETIDUS WHOLE
0995e648-9f2f-9d3f-e063-6394a90ab072,HELLEBORUS NIGER ROOT,HELLEBORUS NIGER ROOT
46fcf2e1-2611-4089-a8fc-261cee0d4883,HEPARIN,"HEPARIN, TAUROLIDINE"
151a54ec-f7e5-4e6d-9810-cbfa75a16a22,HEPARIN SODIUM,HEPARIN SODIUM
1c6082ef-d671-4c6f-ab37-0f71379ed579,HEPATITIS B VIRUS,"HEPATITIS B VIRUS, HUMAN ADENOVIRUS B SEROTYPE 7 STRAIN 55142 ANTIGEN, HUMAN ADENOVIRUS E SEROTYPE 4 STRAIN CL-68578 ANTIGEN, HUMAN HERPESVIRUS 1, HUMAN HERPESVIRUS 2, HUMAN HERPESVIRUS 4, HUMAN HERPESVIRUS 5, HUMAN HERPESVIRUS 6, INFLUENZA A VIRUS A/BRISBANE/02/2018 IVR-190 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/KANSAS/14/2017 X-327 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA B VIRUS B/MARYLAND/15/2016 ANTIGEN (FORMALDEHYDE INACTIVATED)"
1417c053-f874-45ed-bdd8-63297e4872d7,HERRING SPERM DNA,HERRING SPERM DNA
097603dc-2280-2bef-e063-6294a90a1bdd,HISTAMINE DIHYDROCHLORIDE,HISTAMINE DIHYDROCHLORIDE
b405798b-4f02-4236-9b5d-00da85a2c6c4,HISTAMINE PHOSPHATE,HISTAMINE PHOSPHATE
06ad3c09-9f1c-b25c-e063-6294a90aebe1,HOMOSALATE,"HOMOSALATE, OCTISALATE, ZINC OXIDE"
6cf8bdf1-3a14-6a4d-e053-2991aa0a450f,HONEY,"HONEY, LEAD, STROPHANTHUS HISPIDUS SEED, TOBACCO LEAF"
19831f08-ada2-17cd-e063-6394a90adb16,HORSE CHESTNUT,HORSE CHESTNUT
905e8cad-1d4d-4b4d-8567-6c6f6b296f6a,HOTTONIA PALUSTRIS FLOWER,HOTTONIA PALUSTRIS FLOWER
e951e1e5-bf9d-4ca4-82fd-090e6e2039a7,HUMAN COXSACKIEVIRUS B1,"HUMAN COXSACKIEVIRUS B1, HUMAN COXSACKIEVIRUS B4"
137c8ded-53e6-e8ad-e063-6394a90a5727,HYACINTHOIDES NON-SCRIPTA,HYACINTHOIDES NON-SCRIPTA
10c93d84-637a-c90a-e063-6294a90a336f,HYALURONIC ACID,"HYALURONIC ACID, PODOCORYNA CARNEA FIBRILLAR COLLAGEN, POMEGRANATE, SQUALANE"
024ac6b8-5ce0-4435-9b11-b1806c511d7b,HYDRALAZINE HYDROCHLORIDE,HYDRALAZINE HYDROCHLORIDE
0af2587d-07ca-285a-e063-6394a90a2ebf,HYDRATED SILICA,"HYDRATED SILICA, PHTHALIMIDOPEROXYCAPROIC ACID, SODIUM BICARBONATE"
00b256d4-1691-cc3b-e063-6294a90a47ec,HYDROCHLOROTHIAZIDE,"HYDROCHLOROTHIAZIDE, LISINOPRIL"
0074e7bf-8c63-a5a7-e063-6394a90a63fc,HYDROCORTISONE,HYDROCORTISONE
00c5cbe7-c0c5-9145-e063-6394a90af411,HYDROCORTISONE ACETATE,"HYDROCORTISONE ACETATE, PRAMOXINE HYDROCHLORIDE"
0aab5067-a87e-857f-e063-6394a90a1f8c,HYDROCORTISONE BUTYRATE,HYDROCORTISONE BUTYRATE
555ffb0f-8e6b-4516-9e48-8dae3acf428f,HYDROCORTISONE VALERATE,HYDROCORTISONE VALERATE
0714d475-68d1-9eb7-e063-6294a90a1c12,HYDROGEN PEROXIDE,HYDROGEN PEROXIDE
1a0c346a-3094-66b5-e063-6294a90a5e45,HYDROGENATED AVOCADO OIL,"HYDROGENATED AVOCADO OIL, MINERAL OIL"
1a583f67-21a8-b550-e063-6394a90ab578,HYDROGENATED CASTOR OIL,HYDROGENATED CASTOR OIL
12eea877-0587-361c-e063-6294a90a2388,HYDROLYSED BOVINE COLLAGEN (ENZYMATIC,"HYDROLYSED BOVINE COLLAGEN (ENZYMATIC, 2000-5000 MW), NIACINAMIDE, TRANEXAMIC ACID"
14293f17-dbb5-b668-e063-6394a90a7e46,"HYDROLYZED WHEAT PROTEIN (ENZYMATIC, 3000 MW)","HYDROLYZED WHEAT PROTEIN (ENZYMATIC, 3000 MW)"
10b927c7-b827-afb3-e063-6294a90ac310,HYDROQUINONE,HYDROQUINONE
091085d0-27cf-a5cc-e063-6294a90a78ce,HYDROXYCHLOROQUINE SULFATE,HYDROXYCHLOROQUINE SULFATE
140e249e-eb77-a22b-e063-6294a90a2b4b,HYDROXYPINACOLONE RETINOATE,HYDROXYPINACOLONE RETINOATE
02fa8d3f-1fc3-041c-e063-6394a90a95ac,HYDROXYUREA,HYDROXYUREA
00261ccc-8927-ed9b-e063-6294a90a23b6,HYDROXYZINE DIHYDROCHLORIDE,HYDROXYZINE DIHYDROCHLORIDE
0fb37b71-de9a-5e91-e063-6394a90ad138,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE
01aa2e4f-0f5a-40d7-91c0-eb34658f9a8a,HYOSCYAMINE SULFATE,HYOSCYAMINE SULFATE
19cf12d3-a411-466f-e063-6294a90a6880,HYOSCYAMUS NIGER,HYOSCYAMUS NIGER
06ea42b9-11fc-e981-e063-6294a90a46dc,HYOSCYAMUS NIGER LEAF,"HYOSCYAMUS NIGER LEAF, ONOPORDUM ACANTHIUM FLOWER, PRIMULA VERIS FLOWER"
19cf026a-c0cb-fe9b-e063-6294a90a277c,HYPERICUM PERFORATUM,HYPERICUM PERFORATUM
0a91ce99-6b6f-bc62-e063-6394a90a2bba,HYPOCHLOROUS ACID,HYPOCHLOROUS ACID
103a235d-6b45-4f92-e063-6394a90aa67e,HYPROMELLOSE 2208 (100 MPA.S),HYPROMELLOSE 2208 (100 MPA.S)
f2b9286a-3184-4713-8f23-26853427732a,IBRUTINIB,IBRUTINIB
0402556a-25f9-7afc-e063-6294a90a77ce,IBUPROFEN,IBUPROFEN
478bb31d-6f88-4d45-9bc2-fea6e3728072,IBUTILIDE FUMARATE,IBUTILIDE FUMARATE
98f58ca8-04a0-4453-adf0-b000d3bcfae1,ICATIBANT ACETATE,ICATIBANT ACETATE
0bc72bd8-1f34-b01c-e063-6394a90a77ea,ICOSAPENT ETHYL,ICOSAPENT ETHYL
04db6b10-1bb9-4797-99a2-38e33669c56e,IDARUBICIN HYDROCHLORIDE,IDARUBICIN HYDROCHLORIDE
49f943af-2ff6-4a87-aabc-1786db9d4ff1,IMATINIB MESYLATE,IMATINIB MESYLATE
0efe5679-7d4b-1855-e063-6294a90a20dd,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE
06f8e9e9-eba2-176e-e063-6394a90ab88e,IMIQUIMOD,IMIQUIMOD
7c1bd14b-7f8f-4ad6-9c3c-e6a0d9aad1cf,INDAPAMIDE,INDAPAMIDE
021103af-6167-d747-e063-6394a90a9b4e,INDIGO,INDIGO
20a9821a-3c47-f29a-e063-6294a90a8edb,INDOMETHACIN,INDOMETHACIN
7edce787-91e3-4b7d-9800-66711a5c096f,INEBILIZUMAB,INEBILIZUMAB
0590e5fd-6217-b75a-e063-6294a90acb86,"INFLUENZA A VIRUS A/DARWIN/9/2021 IVR-228 (H3N2) HEMAGGLUTININ ANTIGEN (UV, FORMALDEHYDE INACTIVATED)","INFLUENZA A VIRUS A/DARWIN/9/2021 IVR-228 (H3N2) HEMAGGLUTININ ANTIGEN (UV, FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA B VIRUS B/MICHIGAN/01/2021 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA B VIRUS B/PHUKET/3073/2013 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED)"
1a345d76-d7b2-2cfc-e063-6294a90af205,INFLUENZA A VIRUS WHOLE,INFLUENZA A VIRUS WHOLE
31118343-ba79-4d4e-824f-cae7acd03695,INSULIN ASPART,INSULIN ASPART
dbb5654d-96c0-4cce-adba-5ae8c36acf80,INSULIN GLARGINE,INSULIN GLARGINE
e6ad0021-ed16-4a23-8c6b-a71fd50214a1,INSULIN HUMAN,INSULIN HUMAN
5c8efb5f-4957-428e-ad2a-a2a9a28ca2fd,INSULIN LISPRO,INSULIN LISPRO
1a345d76-d7b7-2cfc-e063-6294a90af205,IODINE,IODINE
1980ecbd-58c9-4176-af7f-af955bb0ad2e,IODIXANOL,IODIXANOL
6e0325c6-740f-48c4-b25e-d4145d6b4aed,IOHEXOL,IOHEXOL
16308b6e-8a2e-8431-e063-6294a90a986c,IOPAMIDOL,IOPAMIDOL
0ad12048-60f9-474e-b488-cb152456977f,IOTHALAMATE MEGLUMINE,IOTHALAMATE MEGLUMINE
1a33fac4-378a-8a51-e063-6294a90ac341,IPECAC,IPECAC
0effe12d-9637-a7fa-e063-6394a90a2f3e,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE
0f3408b4-44be-4a92-a59f-9b5a9716bc9a,IRBESARTAN,IRBESARTAN
d90c4ad0-64b8-40b4-89ce-96c7e3ef05b3,IRIS TENAX,IRIS TENAX
1a341bae-9fdc-c454-e063-6294a90a78ca,IRIS VERSICOLOR ROOT,IRIS VERSICOLOR ROOT
19ce42c9-ffaf-7f01-e063-6394a90a74e8,IRON,IRON
149012ab-3f0b-cecc-e063-6394a90a3e8d,ISATIS TINCTORIA ROOT,ISATIS TINCTORIA ROOT
f4cf92df-3e7d-a47c-e053-2a95a90a38d7,ISOFLURANE,ISOFLURANE
056a6c9f-6739-070c-e063-6394a90a5ac6,ISONIAZID,ISONIAZID
01dcfd14-7a20-98fa-e063-6294a90a0336,ISOPROPYL ALCOHOL,ISOPROPYL ALCOHOL
051b2581-0874-9882-e063-6394a90ae12d,ISOPROTERENOL HYDROCHLORIDE,ISOPROTERENOL HYDROCHLORIDE
0e88d132-f617-b2c4-e063-6294a90ad1aa,ISOSORBIDE DINITRATE,ISOSORBIDE DINITRATE
0e3c4461-2e04-481f-a9e5-29f21cc71ec5,ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE
fc7ac1e3-9e29-4de4-9a4d-b83ff68beab5,ISOSULFAN BLUE,ISOSULFAN BLUE
1bcfc61e-1b15-60e8-e063-6294a90ab074,ISOTRETINOIN,ISOTRETINOIN
67053315-1695-4673-912c-cf2e3ec4aa81,IVACAFTOR,IVACAFTOR
05c60118-e286-6666-e063-6394a90acec9,IVERMECTIN,IVERMECTIN
14b8830b-ed6f-4cd2-8dc3-f8ff5591e14b,IXAZOMIB CITRATE,IXAZOMIB CITRATE
163b27c3-d145-e049-e063-6294a90a165c,JACOBAEA MARITIMA,JACOBAEA MARITIMA
140654e2-8539-7db5-e063-6294a90a6579,JOJOBA OIL,JOJOBA OIL
19392345-2a97-cbf6-e063-6394a90a61f1,JUGLANS REGIA SHELL,JUGLANS REGIA SHELL
df251c33-9f6a-7300-e053-2995a90acaeb,JUGLANS REGIA WHOLE,JUGLANS REGIA WHOLE
0f4f81ea-e264-e248-e063-6294a90a21eb,KALANCHOE DAIGREMONTIANA LEAF,"KALANCHOE DAIGREMONTIANA LEAF, SILVER"
1a352e5d-c244-6409-e063-6294a90a4811,KALMIA LATIFOLIA LEAF,KALMIA LATIFOLIA LEAF
0be4881b-9f86-764a-e063-6394a90a77bf,KAOLIN,KAOLIN
06d446a8-2fc1-fea1-e063-6394a90a835e,KEROSENE,"KEROSENE, SULFUR, THUJA OCCIDENTALIS LEAFY TWIG"
3979439b-eb29-4d90-9c6e-32e6b2a02e7a,KETAMINE HYDROCHLORIDE,KETAMINE HYDROCHLORIDE
00c1cac8-a865-4583-aaba-3a0f21fb31e6,KETOCONAZOLE,KETOCONAZOLE
65f3f0d3-fec1-478e-bb42-2d7d04ff5121,KETOPROFEN,KETOPROFEN
014ba8d7-7ed3-4d4a-847a-22b65161117e,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE
9b869ed6-cd2a-48b5-84b1-c5e0e1f29a89,KETOTIFEN FUMARATE,KETOTIFEN FUMARATE
11b88e2e-d587-6aa5-e063-6294a90a2eed,KOJIC ACID,"KOJIC ACID, TEA TREE OIL"
1aad6b8d-5425-d5b2-e063-6294a90ad643,KOJIC DIPALMITATE,KOJIC DIPALMITATE
0b2ce7de-ddbc-47be-863d-38d30746ac23,LABETALOL,LABETALOL
10871eff-034a-41ec-9f59-2bd2cc7891ef,LABETALOL HYDROCHLORIDE,LABETALOL HYDROCHLORIDE
06d5e51f-78ac-72c7-e063-6394a90a9ab1,LACHESIS MUTA VENOM,"LACHESIS MUTA VENOM, PULSATILLA VULGARIS, SEPIA OFFICINALIS JUICE, SULFUR"
035d85e5-8688-4390-bd55-74baa91c0e9d,LACOSAMIDE,LACOSAMIDE
08e60814-4ee4-ee06-e063-6294a90a0e11,"LACTIC ACID, DL-","LACTIC ACID, DL-, SALICYLIC ACID"
